idx,epoch,weight l2 p0,weight l2 p1,weight l2 p2,weight l2 p3,weight l2 p4,weight l2 p5,weight l2 p6,weight l2 p7,weight l2 p8,weight l2 p9,weight l2 p10,weight l2 p11,weight l2 p12,weight l2 p13,weight l2 p14,weight l2 p15,weight l2 p16,weight l2 p17,weight l2 p18,weight l2 p19,weight l2 p20,weight l2 p21,weight l2 p22,weight l2 p23,weight l2 p24,weight l2 p25,weight l2 p26,weight l2 p27,weight l2 p28,weight l2 p29,weight l2 p30,weight l2 p31,weight l2 p32,weight l2 p33,weight l2 p34,weight l2 p35,weight l2 p36,weight l2 p37,weight l2 p38,weight l2 p39,weight l2 p40,weight l2 p41,weight l2 p42,weight l2 p43,weight l2 p44,weight l2 p45,weight l2 p46,weight l2 p47,weight l2 p48,weight l2 p49,weight l2 p50,weight l2 p51,weight l2 p52,weight l2 p53,weight l2 p54,weight l2 p55,weight l2 p56,weight l2 p57,weight l2 p58,weight l2 p59,weight l2 p60,weight l2 p61,weight l2 p62,weight l2 p63,weight l2 p64,weight l2 p65,weight l2 p66,weight l2 p67,weight l2 p68,weight l2 p69,weight l2 p70,weight l2 p71,weight l2 p72,weight l2 p73,weight l2 p74,weight l2 p75,weight l2 p76,weight l2 p77,weight l2 p78,weight l2 p79,weight l2 p80,weight l2 p81,weight l2 p82,weight l2 p83,weight l2 p84,weight l2 p85,weight l2 p86,weight l2 p87,weight l2 p88,weight l2 p89,weight l2 p90,weight l2 p91,weight l2 p92,weight l2 p93,weight l2 p94,weight l2 p95,weight l2 p96,weight l2 p97,weight l2 p98,weight l2 p99,configuration No
10,10,-0.109634168446064,0.0842601954936981,-0.016804052516818,0.071417860686779,0.1283736824989318,-0.0396947562694549,-0.0893537774682045,0.1774513870477676,-0.1597474217414856,0.0190492495894432,-0.0684010311961174,0.0514766611158847,-0.0253676418215036,-0.1718217432498932,0.1311345100402832,-0.1298427879810333,0.0188261698931455,-0.1509575396776199,-0.0047383084893226,-0.0353193432092666,-0.0913765579462051,-0.0086572580039501,-0.0366286747157573,0.1074419319629669,-0.1640968173742294,0.002580887870863,-0.128710076212883,-0.0549598895013332,0.0151185821741819,-0.021454257890582,-0.1191442161798477,0.0280668176710605,-0.1598081439733505,0.0654825493693351,0.0778516754508018,0.0225426666438579,-0.0814991220831871,0.0885928124189376,-0.0502998232841491,0.1448136270046234,0.2144527435302734,0.0180156528949737,-0.0302528329193592,-0.104630172252655,-0.1588704586029052,0.1637288331985473,0.0752170458436012,0.1003362908959388,0.1240969970822334,-0.1660526543855667,0.1517133116722107,-0.0546542927622795,-0.1049543470144271,-0.0457025170326232,-0.1031608581542968,0.0045247562229633,0.088870070874691,0.0865658819675445,0.0316056199371814,-0.0736618861556053,0.2343115806579589,-0.0361845381557941,-0.0446368195116519,-0.0332704409956932,-0.2020118683576584,0.1251991987228393,0.0279347598552703,0.1960605829954147,-0.0272002089768648,-0.0899830982089042,0.1262369602918625,0.1124350354075431,-0.0805359184741973,-0.025424825027585,-0.1279492825269699,-0.0124812088906764,-0.1552682816982269,0.0253736414015293,0.229359433054924,-0.054217342287302,-0.0201767701655626,-0.1689022630453109,-0.1354489922523498,-0.1433514952659607,-0.0265142042189836,-0.1295665949583053,-0.0055299708619713,-0.0461085028946399,0.217202752828598,0.0956169515848159,0.2000820338726043,-0.0763103365898132,0.097847506403923,0.0831284448504448,-0.019403712823987,-0.1660940498113632,-0.0526124984025955,-0.0128579149022698,0.1615436226129531,0.1582633107900619,0
11,11,-0.1109193712472915,0.0815915614366531,-0.0167703628540039,0.0685998648405075,0.1283764094114303,-0.0412464253604412,-0.0911212265491485,0.1761248856782913,-0.1568426191806793,0.0190489813685417,-0.0684045627713203,0.0514740049839019,-0.0253658629953861,-0.1723824590444564,0.1312044709920883,-0.1337652057409286,0.0157424584031105,-0.1514969617128372,-0.0086952615529298,-0.0381581112742424,-0.0913765579462051,-0.0091571249067783,-0.0366286747157573,0.1092891618609428,-0.1666003316640854,0.0008047190494835,-0.1312476992607116,-0.055231224745512,0.014876433648169,-0.0231558568775653,-0.1207149848341941,0.0281639192253351,-0.159486249089241,0.065400093793869,0.0780224427580833,0.0233999565243721,-0.0814993381500244,0.0866857022047042,-0.0544077977538108,0.1460633724927902,0.2142003774642944,0.0170116275548934,-0.0313732773065567,-0.1060610935091972,-0.1611054688692093,0.1616569608449936,0.0751515850424766,0.0999134629964828,0.1229807212948799,-0.1696110367774963,0.1518854945898056,-0.0546542927622795,-0.1028907671570777,-0.0476137921214103,-0.1047512292861938,0.0039634807035326,0.0871219038963317,0.0862137600779533,0.0316288769245147,-0.0744985565543174,0.2325605601072311,-0.0394031479954719,-0.0465929806232452,-0.0333087258040905,-0.2034270018339157,0.1269574910402298,0.0279346834868192,0.1932202875614166,-0.028251651674509,-0.0900608822703361,0.1267803609371185,0.1158357635140419,-0.0824518203735351,-0.025424825027585,-0.1305116117000579,-0.0135087426751852,-0.1560963839292526,0.0229509100317955,0.2287825793027877,-0.0561957061290741,-0.0201767701655626,-0.1684629768133163,-0.1353470385074615,-0.1458535939455032,-0.0269936509430408,-0.1303533017635345,-0.0087162870913743,-0.0452195815742015,0.2176090329885482,0.0958833321928978,0.1982103288173675,-0.0771242901682853,0.0982124730944633,0.0830563157796859,-0.022953500971198,-0.1670538783073425,-0.0530685298144817,-0.0128579149022698,0.1609494239091873,0.1584209501743316,0
12,12,-0.1099123209714889,0.0815569832921028,-0.0168753489851951,0.067041777074337,0.1372721791267395,-0.0412080660462379,-0.0934903100132942,0.1788182854652404,-0.155547633767128,0.0190485045313835,-0.0684059411287307,0.0514676496386528,-0.0253389254212379,-0.1712170094251632,0.1333936899900436,-0.1365491896867752,0.0192745625972747,-0.1527046114206314,-0.0050421082414686,-0.0365903116762638,-0.0913765579462051,-0.0087184580042958,-0.0366286747157573,0.1114413663744926,-0.1686596721410751,0.0023079805541783,-0.1292849779129028,-0.0590890198945999,0.0166110098361969,-0.0250308010727167,-0.1210671290755271,0.0300998706370592,-0.1601942032575607,0.0684882551431655,0.0780849680304527,0.0245332345366477,-0.0814993754029274,0.0908760502934455,-0.0553406476974487,0.1472972184419632,0.2150974571704864,0.018330443650484,-0.0314201861619949,-0.1064683869481086,-0.1655309498310089,0.1613139659166336,0.0787340253591537,0.1018077582120895,0.1254973858594894,-0.1668169498443603,0.1545153856277465,-0.0546542927622795,-0.1013389378786087,-0.0499242171645164,-0.109894298017025,0.0031924324575811,0.0895474404096603,0.0862146019935607,0.0316271409392356,-0.0731084421277046,0.2343868762254715,-0.0411855615675449,-0.0498929731547832,-0.0335608534514904,-0.2021877318620681,0.1273703128099441,0.0279346480965614,0.1957556307315826,-0.0261637438088655,-0.0900802984833717,0.1282014399766922,0.1197309792041778,-0.0819748416543006,-0.025424825027585,-0.1323296278715133,-0.0153573956340551,-0.1552140712738037,0.0221305210143327,0.2317486256361007,-0.055004809051752,-0.0201767701655626,-0.1695225685834884,-0.135936439037323,-0.1443131417036056,-0.0236565805971622,-0.131326675415039,-0.0065506962127983,-0.0452206246554851,0.2207635194063186,0.1005318909883499,0.1999094486236572,-0.0760751366615295,0.099094808101654,0.0829602852463722,-0.0245412681251764,-0.1680979430675506,-0.0514972880482673,-0.0128579149022698,0.1613723188638687,0.1612129956483841,0
13,13,-0.1109887212514877,0.0830992311239242,-0.0166441779583692,0.064714178442955,0.1433148831129074,-0.0416791923344135,-0.0948405414819717,0.181728258728981,-0.1546371430158615,0.0190484169870615,-0.0684066116809845,0.0514489188790321,-0.0253383535891771,-0.1709317117929458,0.1355001628398895,-0.138224795460701,0.0220658481121063,-0.1527604460716247,-0.0052575380541384,-0.0374590158462524,-0.0913765579462051,-0.0070883398875594,-0.0366286747157573,0.1133340373635292,-0.1694669723510742,0.0019417839357629,-0.1274716258049011,-0.060750164091587,0.0141552342101931,-0.0256825257092714,-0.1211815625429153,0.0324786603450775,-0.159207597374916,0.0697391629219055,0.0779572576284408,0.0264116283506155,-0.0814993754029274,0.0897734239697456,-0.0574365332722663,0.1494821161031723,0.2172732055187225,0.0196485482156276,-0.0327883288264274,-0.1070961728692054,-0.1696329563856125,0.1631019413471222,0.0824906080961227,0.0997051447629928,0.1281894594430923,-0.1635670065879821,0.1561285108327865,-0.0546543076634407,-0.0991821736097335,-0.0501173362135887,-0.1137418374419212,0.0050392816774547,0.0920946225523948,0.086313247680664,0.031625248491764,-0.0720154494047164,0.2379414588212967,-0.0425061583518981,-0.0527051836252212,-0.0338060446083545,-0.2055219858884811,0.1309350281953811,0.0279345940798521,0.1982276737689972,-0.0240316037088632,-0.0901517048478126,0.129795417189598,0.1239573508501052,-0.0791955217719078,-0.025424825027585,-0.1351295262575149,-0.0151589727029204,-0.153461754322052,0.023219060152769,0.2351004779338836,-0.0543866232037544,-0.0201767701655626,-0.1707129180431366,-0.13730488717556,-0.1418866962194442,-0.0265895389020442,-0.1322574019432068,-0.0087231937795877,-0.0452754460275173,0.2228252291679382,0.1029597446322441,0.2003478109836578,-0.0764060765504837,0.0996431559324264,0.0828671976923942,-0.0242548957467079,-0.1726327985525131,-0.0534173175692558,-0.0128579149022698,0.1624869853258133,0.1653995364904403,0
14,14,-0.1112410053610801,0.0850981175899505,-0.0160867348313331,0.0651229619979858,0.1482495218515396,-0.0397336222231388,-0.0959673151373863,0.1838261038064956,-0.1522112339735031,0.01904783770442,-0.0683990344405174,0.0514369681477546,-0.0253256037831306,-0.1668538898229599,0.1328888684511184,-0.1377693116664886,0.0271793268620967,-0.151910051703453,0.0024778028018772,-0.038615308701992,-0.0913765579462051,-0.0031049854587763,-0.0366286747157573,0.1123410463333129,-0.1685793250799179,0.0019414166454225,-0.1252632439136505,-0.0641704350709915,0.012781991623342,-0.026932705193758,-0.1219708770513534,0.0338080711662769,-0.1612211614847183,0.0746422335505485,0.0777865350246429,0.0290917586535215,-0.0814997628331184,0.0929141715168953,-0.0570088140666484,0.1516583710908889,0.2193517237901687,0.0227982029318809,-0.0312275886535644,-0.106962539255619,-0.1707549691200256,0.160517543554306,0.0848968774080276,0.0988205894827842,0.1306997686624527,-0.1571186929941177,0.1595106869935989,-0.0546543076634407,-0.0989343002438545,-0.0515863969922065,-0.1156628355383873,0.0036932581569999,0.0907397270202636,0.0863779559731483,0.0316273793578147,-0.0728438571095466,0.2410536855459213,-0.0425795577466487,-0.057522028684616,-0.0342633463442325,-0.2032490968704223,0.1309474408626556,0.0279661137610673,0.2015008628368377,-0.0205797031521797,-0.0901275649666786,0.1309681087732315,0.1253218948841095,-0.0771316364407539,-0.025424825027585,-0.1363860219717025,-0.0208711475133895,-0.1487623304128646,0.02288912050426,0.2361769825220108,-0.0547516644001007,-0.0201767701655626,-0.1714395433664322,-0.1365864723920822,-0.1382746547460556,-0.0224973130971193,-0.1325942128896713,-0.005242804531008,-0.046926699578762,0.2234740257263183,0.1087643131613731,0.2014231830835342,-0.0767629146575927,0.0990505144000053,0.0838018730282783,-0.0233851708471775,-0.1743374168872833,-0.0525277741253376,-0.0128579149022698,0.1610015481710434,0.1661727279424667,0
15,15,-0.1120647341012954,0.0851490572094917,-0.0155666647478938,0.0623860917985439,0.1544759273529052,-0.0409683063626289,-0.0980392023921012,0.1862698793411255,-0.1505573391914367,0.0190465133637189,-0.068414568901062,0.0515063852071762,-0.0253592710942029,-0.1670061945915222,0.1364777833223343,-0.139870285987854,0.0268237683922052,-0.1513314843177795,-0.0006520506576634,-0.0388395451009273,-0.0913709551095962,-0.002921177772805,-0.0366286747157573,0.1150295510888099,-0.1692012399435043,0.0022630833555012,-0.1248123571276664,-0.0674373358488082,0.0132419075816869,-0.0265582501888275,-0.1223329976201057,0.0361512601375579,-0.1607478708028793,0.0737118422985076,0.0772811472415924,0.0303111933171749,-0.0815041288733482,0.0925663858652114,-0.0600011274218559,0.152949720621109,0.2218115776777267,0.022396532818675,-0.0325139425694942,-0.1079029887914657,-0.1750531941652298,0.1642362028360366,0.0870758593082428,0.098640389740467,0.1331650614738464,-0.1548187881708145,0.1608275324106216,-0.0546543858945369,-0.0955286398530006,-0.051839392632246,-0.1196948587894439,0.003671723883599,0.0935975015163421,0.0865928381681442,0.0316246412694454,-0.0731696113944053,0.2437361180782318,-0.0433888472616672,-0.0604710727930069,-0.03438376262784,-0.2049833685159683,0.133360356092453,0.0279660280793905,0.2036900371313095,-0.0198212433606386,-0.0901296064257621,0.1344753056764602,0.1266238540410995,-0.0753532350063324,-0.025424825027585,-0.1388756483793258,-0.0192090179771184,-0.1479110419750213,0.0215250607579946,0.2410192787647247,-0.0550410524010658,-0.0201767701655626,-0.1748133301734924,-0.1370378881692886,-0.136721134185791,-0.0253963712602853,-0.1327883601188659,-0.0073404926806688,-0.0444081425666809,0.225947305560112,0.1103593334555625,0.2000880092382431,-0.0777274444699287,0.1007015630602836,0.0838836729526519,-0.0234931074082851,-0.1771764606237411,-0.0531073957681655,-0.0128579176962375,0.1630025506019592,0.17018723487854,0
16,16,-0.1107893735170364,0.0835840180516243,-0.0155774103477597,0.0611896477639675,0.1633228957653045,-0.0406891517341136,-0.0984417051076889,0.1886752396821975,-0.1518939584493637,0.0190452132374048,-0.0684179961681366,0.0515399053692817,-0.0252896677702665,-0.1662185192108154,0.1369326114654541,-0.1403929889202118,0.0302041601389646,-0.1540232747793197,0.0040748044848442,-0.0344683118164539,-0.0913712233304977,-0.0039278529584407,-0.0366286747157573,0.1147777512669563,-0.170721635222435,0.0046510281972587,-0.1238189414143562,-0.0723713561892509,0.012153273448348,-0.0304994229227304,-0.1223969534039497,0.0373080782592296,-0.1629241704940796,0.0770168676972389,0.0772659182548523,0.0304920189082622,-0.0815041437745094,0.0973504558205604,-0.0591821111738681,0.1521646082401275,0.2208321988582611,0.0222366005182266,-0.0325339324772357,-0.1096029356122016,-0.1801918745040893,0.1624177247285843,0.0909975692629814,0.0990926548838615,0.1353737413883209,-0.1509339362382888,0.1617022007703781,-0.0546544827520847,-0.0981070473790168,-0.0538537465035915,-0.1253686845302581,0.0022957234177738,0.0942472442984581,0.0865796133875846,0.0316820107400417,-0.0726778805255889,0.2445486336946487,-0.045397438108921,-0.0628047138452529,-0.0343056321144104,-0.2049356400966644,0.1325639188289642,0.0279659908264875,0.2063921391963958,-0.0171171445399522,-0.0900786072015762,0.1349504292011261,0.128482311964035,-0.075840026140213,-0.025424825027585,-0.13912995159626,-0.0237837433815002,-0.148414671421051,0.0192242376506328,0.2450519949197769,-0.0547627508640289,-0.0201767701655626,-0.1761559545993805,-0.1386040896177292,-0.1345141679048538,-0.0229101721197366,-0.1336751133203506,-0.0036301130894571,-0.0468135885894298,0.2294906079769134,0.1138371601700782,0.2032521069049835,-0.0767991915345192,0.1009432971477508,0.084140807390213,-0.0244345869868993,-0.1803582906723022,-0.0515075586736202,-0.0128579176962375,0.1634092330932617,0.1724955588579177,0
17,17,-0.1111653298139572,0.0831966400146484,-0.0150271877646446,0.0602924227714538,0.1695868521928787,-0.0387755036354064,-0.0996395796537399,0.1890788227319717,-0.1500458866357803,0.0190446581691503,-0.0684037953615188,0.051520500332117,-0.0250613931566476,-0.1644010841846466,0.1359831839799881,-0.1420837342739105,0.0336807332932949,-0.155142605304718,0.0101879360154271,-0.0335927084088325,-0.0913712233304977,-0.00116948178038,-0.0366286747157573,0.1142555624246597,-0.1713858693838119,0.0044168601743876,-0.1233747377991676,-0.0757428780198097,0.0117607004940509,-0.0321210771799087,-0.1226036995649337,0.0377425216138362,-0.1648988425731659,0.0802142322063446,0.0771420747041702,0.0331943184137344,-0.0815046727657318,0.0991688668727874,-0.0589622631669044,0.1530581414699554,0.2217058688402176,0.0235573910176754,-0.0312728285789489,-0.1096127033233642,-0.1835053861141204,0.1591136902570724,0.0944016799330711,0.0988602414727211,0.1371173709630966,-0.1469522416591644,0.1622616946697235,-0.0546554550528526,-0.0978273525834083,-0.0565478354692459,-0.1283373534679412,0.0016838101437315,0.0934079363942146,0.0867925807833671,0.0316785089671611,-0.0715555623173713,0.2459487468004226,-0.0466092005372047,-0.0659165456891059,-0.0348668061196804,-0.2052814960479736,0.131604328751564,0.0279658939689397,0.2074510902166366,-0.0147654209285974,-0.0900938659906387,0.1353417634963989,0.1304225176572799,-0.0755494609475135,-0.025424825027585,-0.1400730460882187,-0.0278570409864187,-0.1455913186073303,0.0169251579791307,0.2464515119791031,-0.0559885911643505,-0.0201767701655626,-0.1755496859550476,-0.1385272741317749,-0.1332704126834869,-0.0200572740286588,-0.1335875689983368,-0.0017997699324041,-0.0484590642154216,0.2304821759462356,0.1169480457901954,0.2051279246807098,-0.0764027312397956,0.1013372913002967,0.0847792848944664,-0.0249422769993543,-0.1821780651807785,-0.0506031662225723,-0.0128579176962375,0.162824809551239,0.1735273450613021,0
18,18,-0.1112089827656745,0.0841526165604591,-0.0147099867463111,0.0610166937112808,0.1699849665164947,-0.0395927429199218,-0.1004417315125465,0.191034510731697,-0.1486252546310424,0.0190442912280559,-0.0684314891695976,0.0515859723091125,-0.0246991105377674,-0.1637568175792694,0.1361302584409713,-0.1422007381916046,0.0323769114911556,-0.1543444097042083,0.0079961083829402,-0.0331474691629409,-0.091371513903141,-0.0011450825259089,-0.0366286747157573,0.1146022677421569,-0.1709035187959671,0.0047267936170101,-0.1223130747675895,-0.0766467228531837,0.0119137205183506,-0.0311897341161966,-0.1247836276888847,0.0377228930592536,-0.1652207821607589,0.0794990807771682,0.0773986354470253,0.0339173413813114,-0.0815047249197959,0.0984069406986236,-0.060356356203556,0.1538409143686294,0.2235090583562851,0.0230544060468673,-0.031717661768198,-0.1104585453867912,-0.1841835975646972,0.1625889241695404,0.0939602777361869,0.0994143262505531,0.1386713087558746,-0.1477831155061721,0.1628402471542358,-0.054655522108078,-0.0967776402831077,-0.0554629936814308,-0.1286334693431854,0.0008697885205037,0.0951929613947868,0.0874067842960357,0.0317811705172061,-0.0738114118576049,0.2480452805757522,-0.0452270731329917,-0.0662320330739021,-0.0344923473894596,-0.2071566879749298,0.1332108080387115,0.0279638301581144,0.2102296948432922,-0.0159144029021263,-0.0901380479335784,0.1362375020980835,0.12953582406044,-0.0739867761731147,-0.025424825027585,-0.1406075060367584,-0.0266854222863912,-0.1466692388057708,0.0176477339118719,0.248551458120346,-0.0564119331538677,-0.0201767701655626,-0.1768302470445633,-0.1386735439300537,-0.1336667984724044,-0.0217992849647998,-0.1341169625520706,-0.0030090261716395,-0.0465412251651287,0.2314175963401794,0.1171507835388183,0.2045379728078842,-0.0768183171749115,0.1027241051197052,0.0854457095265388,-0.0257033184170722,-0.1827023327350616,-0.0508062914013862,-0.0128579176962375,0.165146604180336,0.174765408039093,0
19,19,-0.1116354092955589,0.081541858613491,-0.0142782665789127,0.0597005896270275,0.1689769476652145,-0.0398720540106296,-0.1024247780442237,0.1873247921466827,-0.1479258984327316,0.0190441701561212,-0.0684385448694229,0.0515503473579883,-0.024647444486618,-0.1645924597978592,0.1335430294275283,-0.1453206837177276,0.0311106853187084,-0.1572162955999374,0.007085470482707,-0.0327532067894935,-0.0913714170455932,-0.0025008528027683,-0.0366286747157573,0.1143354773521423,-0.1728568971157074,0.0040996624156832,-0.1246858909726142,-0.078216828405857,0.0110361045226454,-0.0332365781068801,-0.1255209594964981,0.0362734794616699,-0.1675533354282379,0.0794139355421066,0.0769901871681213,0.0341935493052005,-0.0815047249197959,0.0971651151776313,-0.061775516718626,0.1522509157657623,0.2195123732089996,0.0222956482321023,-0.0323356874287128,-0.1115869656205177,-0.188146099448204,0.1582123339176178,0.0929279625415802,0.099243625998497,0.1364825069904327,-0.1503267586231231,0.1607056856155395,-0.05465554818511,-0.0988852158188819,-0.0579819902777671,-0.1308625340461731,-0.001059036469087,0.0935451909899711,0.0875382125377655,0.0317754670977592,-0.0742862150073051,0.245037704706192,-0.0473286248743534,-0.0675465241074562,-0.0345638580620288,-0.2093759924173355,0.1310095340013504,0.0279635097831487,0.2067049890756607,-0.0181872956454753,-0.0901811718940734,0.1329679638147354,0.130449041724205,-0.0768640637397766,-0.025424825027585,-0.1418389827013015,-0.0291376654058694,-0.1485242396593094,0.0162015780806541,0.2452586591243744,-0.0578707829117774,-0.0201767701655626,-0.1767328679561615,-0.141583040356636,-0.1368924528360366,-0.022822942584753,-0.1348795443773269,-0.0061238193884491,-0.0494074337184429,0.2311569303274154,0.1158644706010818,0.2040736228227615,-0.0766208618879318,0.1021629497408866,0.0853247418999672,-0.0270662978291511,-0.1842743456363678,-0.0520540699362754,-0.0128579176962375,0.1646923422813415,0.1744588613510131,0
20,20,-0.1115245074033737,0.0834832414984703,-0.014254075475037,0.0598437637090683,0.1729165017604828,-0.039140798151493,-0.1019738391041755,0.1911528557538986,-0.1466298103332519,0.0190441589802503,-0.0684389248490333,0.0515575595200061,-0.024585984647274,-0.1637765616178512,0.1358508616685867,-0.1448383629322052,0.033410906791687,-0.1562891006469726,0.0091511979699134,-0.0318082422018051,-0.0913714170455932,-0.0014613877283409,-0.0366286747157573,0.1159786581993103,-0.1727609187364578,0.0050076148472726,-0.1221668422222137,-0.077856458723545,0.0110194636508822,-0.033023826777935,-0.1250121146440506,0.0381448380649089,-0.1668518334627151,0.0814149156212806,0.0770194604992866,0.0348010659217834,-0.0815047249197959,0.0992158502340316,-0.061872374266386,0.1540117859840393,0.2218658924102783,0.0236920267343521,-0.0319249480962753,-0.1114855110645294,-0.1882368177175521,0.1604640930891037,0.0954450070858001,0.1001097559928894,0.1385793387889862,-0.1468387991189956,0.1632763296365738,-0.05465554818511,-0.0979603305459022,-0.056940022855997,-0.1302247792482376,0.0005790291470475,0.0954449400305748,0.0876197442412376,0.0317752175033092,-0.0739304423332214,0.2480792254209518,-0.047222577035427,-0.0678589567542076,-0.0346400588750839,-0.2087180167436599,0.1337251812219619,0.0279625002294778,0.2097780257463455,-0.0155417388305068,-0.0902067646384239,0.1350280493497848,0.133165568113327,-0.0752385258674621,-0.025424825027585,-0.1420210301876068,-0.0284196827560663,-0.1470189988613128,0.017102126032114,0.2480652779340744,-0.0578881800174713,-0.0201767701655626,-0.176005333662033,-0.1400815844535827,-0.1337679028511047,-0.0212381184101104,-0.1348111182451248,-0.004416286945343,-0.0476291328668594,0.2326667755842209,0.1188263222575187,0.2056230455636978,-0.0762253180146217,0.1028087437152862,0.085505336523056,-0.0272902604192495,-0.1840130388736724,-0.0515679903328418,-0.0128579176962375,0.1654865443706512,0.1761197447776794,0
21,21,-0.1119522675871849,0.0827156007289886,-0.0139845330268144,0.0580387860536575,0.1748667806386947,-0.0376974456012249,-0.1023824736475944,0.1925348937511444,-0.1445158123970031,0.0190435852855443,-0.0684539377689361,0.0516019351780414,-0.0243923924863338,-0.1618800610303878,0.1354035288095474,-0.1462814807891845,0.0349682718515396,-0.1561347544193267,0.0122050242498517,-0.0335053838789463,-0.0913712233304977,7.849086250644177e-05,-0.0366286747157573,0.1170272380113601,-0.1735758781433105,0.0042656962759792,-0.1225588843226432,-0.0787334144115448,0.0092579610645771,-0.0357560105621814,-0.1250577718019485,0.0389168076217174,-0.1685583442449569,0.083775982260704,0.0769421905279159,0.0370061174035072,-0.0815047249197959,0.0995175093412399,-0.0628075376152992,0.1559732109308242,0.221879169344902,0.0238230228424072,-0.0313791707158088,-0.111548401415348,-0.1901154071092605,0.1575196981430053,0.0971866026520729,0.0988818109035492,0.1386553943157196,-0.1444462090730667,0.1639417558908462,-0.0546555928885936,-0.0978456959128379,-0.0590034537017345,-0.1320138424634933,0.0005528518813662,0.0925880372524261,0.0875770077109336,0.0318412184715271,-0.0730990543961525,0.2491440325975418,-0.048952966928482,-0.0696908012032508,-0.0345610044896602,-0.2099183499813079,0.1348736882209777,0.0279616396874189,0.208892822265625,-0.0126050701364874,-0.0902290716767311,0.1356649547815323,0.1359374374151229,-0.0753583535552024,-0.025424825027585,-0.1429696977138519,-0.0313650481402874,-0.1453830152750015,0.016530567780137,0.2482529729604721,-0.0592581368982791,-0.0201767701655626,-0.1750352084636688,-0.1399188339710235,-0.1319517642259597,-0.0186214763671159,-0.1349877566099167,-0.0037828315980732,-0.0492332354187965,0.2332178652286529,0.1213284954428672,0.2065203040838241,-0.0766907334327697,0.1021780744194984,0.0861051082611084,-0.0289981756359338,-0.1856433004140854,-0.050941988825798,-0.0128579176962375,0.1641839295625686,0.1759677529335022,0
22,22,-0.1115322560071945,0.0836240574717521,-0.013505870476365,0.0592146217823028,0.1761192083358764,-0.0392509885132312,-0.1049114465713501,0.1921978741884231,-0.1448371410369873,0.0190435592085123,-0.0684627294540405,0.0516079813241958,-0.0243604816496372,-0.1626628190279007,0.1331742405891418,-0.1473978757858276,0.0362510159611702,-0.1574859023094177,0.0119653930887579,-0.0318666510283947,-0.0913654193282127,-0.0015129058156162,-0.0366286747157573,0.1161788329482078,-0.1752925813198089,0.0048087406903505,-0.1214935407042503,-0.0824929699301719,0.0093554239720106,-0.0365797877311706,-0.1274622678756714,0.0391022376716136,-0.1703072935342788,0.0853824689984321,0.0772427693009376,0.0375906489789485,-0.0815074518322944,0.1020813733339309,-0.0636469647288322,0.1559198349714279,0.2210672795772552,0.0251014549285173,-0.0322017557919025,-0.112664595246315,-0.192268431186676,0.1574015617370605,0.0966056659817695,0.0996661111712455,0.1394246965646743,-0.1443616151809692,0.1652855277061462,-0.0546557456254959,-0.0993277579545974,-0.0600302405655384,-0.1346054673194885,-0.0021383960265666,0.0941338911652565,0.0877592712640762,0.0318756699562072,-0.0751539841294288,0.2503876388072967,-0.049683503806591,-0.0715159252285957,-0.0345022492110729,-0.209507554769516,0.1337811052799224,0.0279614310711622,0.2121546417474746,-0.0149423414841294,-0.0902512446045875,0.1333016902208328,0.1361651271581649,-0.0765507668256759,-0.025424825027585,-0.1437698751688003,-0.034053798764944,-0.1474451571702957,0.0167847964912652,0.2481314241886139,-0.0592363961040973,-0.0201767701655626,-0.1780219227075576,-0.1432849168777465,-0.1320573836565017,-0.0190801080316305,-0.1355417072772979,-0.0043351561762392,-0.0512015596032142,0.2348640859127044,0.1236569583415985,0.207092672586441,-0.0763778686523437,0.1019805148243904,0.0860259756445884,-0.0307590514421463,-0.1873283088207245,-0.0515567846596241,-0.0128579288721084,0.1658862084150314,0.1777419596910476,0
